month,location,Violence and sexual offences,Anti-social behaviour,Public order,Criminal damage and arson,Other theft,Vehicle crime,Burglary,Shoplifting,Bicycle theft,Drugs,Robbery,Other crime,Theft from the person,Possession of weapons,force_name,force_area,population2021,population density,safe_index
2022-01-01,devon-and-cornwall,3798,2274.0,544.0,1058.0,553.0,256.0,251.0,389.0,32.0,326.0,41.0,179.0,38.0,91.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.5943473196126655
2022-01-01,dorset,1773,1329.0,267.0,491.0,346.0,307.0,219.0,225.0,67.0,79.0,34.0,64.0,22.0,24.0,dorset,2653.0,779900,293.9690916,0.170467352730964
2022-01-01,durham,2188,1517.0,402.0,855.0,304.0,218.0,290.0,330.0,23.0,97.0,19.0,142.0,20.0,25.0,durham,2232.0,522100,233.9157706,0.2807516449720636
2022-01-01,dyfed-powys,1799,573.0,330.0,340.0,204.0,43.0,92.0,116.0,8.0,114.0,8.0,78.0,13.0,15.0,dyfed-powys,8700.0,516000,59.31034483,0.7492087482444562
2022-01-01,essex,6365,1761.0,1247.0,1298.0,912.0,1030.0,637.0,751.0,103.0,435.0,116.0,283.0,71.0,116.0,essex,3670.0,1860000,506.8119891,0.33303887397438364
2022-01-01,gloucestershire,2101,1120.0,407.0,341.0,286.0,172.0,221.0,222.0,49.0,104.0,23.0,97.0,19.0,27.0,gloucestershire,2650.0,645100,243.4339623,0.21751857900249114
2022-01-01,gwent,1902,920.0,786.0,86.0,287.0,209.0,156.0,176.0,15.0,138.0,29.0,101.0,12.0,22.0,gwent,1555.0,587700,377.9421222,0.11657221938550598
2022-01-01,hampshire,6715,1804.0,1586.0,1213.0,878.0,892.0,742.0,662.0,145.0,403.0,86.0,212.0,90.0,174.0,hampshire,4178.0,1998300,478.2910483,0.36331848479179035
2022-01-01,hertfordshire,2599,1702.0,378.0,620.0,711.0,629.0,372.0,487.0,64.0,193.0,48.0,119.0,86.0,50.0,hertfordshire,1643.0,1198800,729.6409008,0.10306201912752072
2022-01-01,humberside,3061,930.0,807.0,964.0,450.0,308.0,410.0,538.0,116.0,106.0,40.0,212.0,23.0,36.0,humberside,3517.0,935900,266.107478,0.33010190567998704
2022-01-01,kent,7008,2038.0,959.0,1732.0,1020.0,841.0,597.0,943.0,68.0,343.0,114.0,480.0,69.0,126.0,kent,3710.0,1855900,500.2425876,0.3766997016353537
2022-01-01,lancashire,5742,4417.0,757.0,1447.0,956.0,665.0,712.0,638.0,62.0,208.0,65.0,395.0,81.0,123.0,lancashire,3067.0,1235300,402.7714379,0.390765750504414
2022-01-01,leicestershire,3338,726.0,930.0,899.0,744.0,573.0,407.0,272.0,170.0,269.0,62.0,206.0,50.0,84.0,leicestershire,2538.0,1121900,442.0409771,0.2165674223885352
2022-01-01,lincolnshire,2328,1014.0,391.0,611.0,404.0,227.0,319.0,383.0,82.0,115.0,31.0,125.0,18.0,37.0,lincolnshire,5921.0,768400,129.7753758,0.5000163561577926
2022-01-01,merseyside,6043,1474.0,1873.0,1240.0,705.0,616.0,546.0,573.0,114.0,1126.0,104.0,296.0,197.0,122.0,merseyside,645.0,1423300,2206.666667,0.0744589591009043
2022-01-01,metropolitan,20244,17250.0,4146.0,4392.0,8613.0,9198.0,4880.0,2854.0,1215.0,4150.0,2065.0,860.0,4034.0,467.0,metropolitan,1578.0,1998300,1266.34981,0.5405299993267935
2022-01-01,norfolk,2841,694.0,543.0,582.0,399.0,207.0,222.0,289.0,69.0,174.0,37.0,211.0,30.0,68.0,norfolk,5371.0,916200,170.5827593,0.43169941632234343
2022-01-01,north-wales,2606,1227.0,728.0,614.0,320.0,105.0,159.0,298.0,24.0,112.0,11.0,111.0,13.0,37.0,north-wales,6290.0,687000,109.2209857,0.6147216438621067
2022-01-01,north-yorkshire,1872,1233.0,279.0,452.0,275.0,123.0,180.0,265.0,63.0,115.0,24.0,52.0,29.0,25.0,north-yorkshire,8310.0,818200,98.45968712,0.5085807644885876
2022-01-01,northamptonshire,2578,924.0,347.0,509.0,391.0,386.0,326.0,263.0,39.0,192.0,64.0,122.0,44.0,63.0,northamptonshire,2364.0,785200,332.1489002,0.20732130111971941
2022-01-01,northern-ireland,4133,3851.0,83.0,1352.0,713.0,222.0,347.0,406.0,55.0,602.0,37.0,222.0,15.0,68.0,northern-ireland,13843.0,1903100,137.4774254,0.870637046577946
2022-01-01,northumbria,4952,3088.0,1318.0,1706.0,941.0,625.0,564.0,742.0,147.0,244.0,70.0,248.0,85.0,85.0,northumbria,5553.0,1447800,260.723933,0.5590884851791255
2022-01-01,nottinghamshire,3174,200.0,706.0,950.0,675.0,573.0,485.0,842.0,106.0,323.0,92.0,237.0,82.0,117.0,nottinghamshire,2160.0,1148500,531.712963,0.18003006797459478
2022-01-01,south-wales,3724,1945.0,970.0,910.0,551.0,555.0,305.0,556.0,123.0,267.0,48.0,162.0,48.0,44.0,south-wales,2074.0,1317000,635.0048216,0.1594872528937185
2022-01-01,south-yorkshire,5096,1843.0,1164.0,1528.0,944.0,903.0,1074.0,623.0,96.0,308.0,125.0,404.0,99.0,150.0,south-yorkshire,1554.0,1375100,884.8777349,0.17269558885441386
2022-01-01,staffordshire,2657,1581.0,339.0,451.0,362.0,244.0,221.0,221.0,25.0,48.0,41.0,72.0,30.0,32.0,staffordshire,2713.0,1134500,418.1717656,0.1565962339108024
2022-01-01,suffolk,2179,618.0,394.0,478.0,358.0,205.0,175.0,209.0,47.0,153.0,20.0,104.0,34.0,30.0,suffolk,3797.0,760300,200.2370292,0.2871762692879011
2022-01-01,surrey,2366,1316.0,631.0,622.0,504.0,458.0,359.0,299.0,76.0,194.0,34.0,96.0,37.0,46.0,surrey,1663.0,1203100,723.4515935,0.09436002029820273
2022-01-01,sussex,4128,2212.0,992.0,1026.0,868.0,506.0,336.0,660.0,109.0,294.0,68.0,278.0,55.0,130.0,sussex,3783.0,1705700,450.8855406,0.2523878203102967
2022-01-01,thames-valley,6229,1456.0,1683.0,1261.0,1287.0,1143.0,581.0,791.0,213.0,484.0,67.0,217.0,194.0,85.0,thames-valley,5742.0,2515100,438.0181122,0.38525497038007495
2022-01-01,warwickshire,1312,695.0,223.0,300.0,334.0,311.0,175.0,145.0,34.0,51.0,28.0,77.0,10.0,29.0,warwickshire,1975.0,596800,302.1772152,0.12141629614871206
2022-01-01,west-mercia,3766,2230.0,566.0,790.0,606.0,427.0,378.0,495.0,29.0,148.0,64.0,133.0,37.0,71.0,west-mercia,7428.0,1299900,175.0,0.5635036270708191
2022-01-01,west-midlands,13767,1656.0,2422.0,2392.0,1893.0,3051.0,1957.0,1321.0,142.0,668.0,628.0,495.0,373.0,518.0,west-midlands,902.0,2919600,3236.807095,0.11232195562426546
2022-01-01,west-yorkshire,11259,1965.0,3111.0,2336.0,1740.0,1323.0,1257.0,1328.0,131.0,744.0,244.0,571.0,317.0,212.0,west-yorkshire,2029.0,2351600,1158.994579,0.2592350685051345
2022-01-01,wiltshire,1505,945.0,292.0,490.0,301.0,158.0,155.0,212.0,55.0,69.0,21.0,70.0,18.0,30.0,wiltshire,3490.0,743800,213.1232092,0.20302645818950416
2022-02-01,avon-and-somerset,4615,1622.0,1287.0,1144.0,817.0,667.0,566.0,723.0,182.0,190.0,100.0,217.0,75.0,60.0,avon-and-somerset,4777.0,1744500,365.1873561,0.34946156615079327
2022-02-01,bedfordshire,1584,747.0,356.0,324.0,322.0,399.0,264.0,227.0,37.0,154.0,52.0,120.0,37.0,31.0,bedfordshire,1024.0,704800,688.28125,0.06543934354712878
2022-02-01,cambridgeshire,2156,853.0,559.0,491.0,480.0,391.0,308.0,297.0,120.0,168.0,45.0,137.0,69.0,59.0,cambridgeshire,3389.0,894300,263.8831514,0.2320702136801474
2022-02-01,cheshire,2874,1035.0,786.0,525.0,357.0,175.0,208.0,324.0,56.0,86.0,20.0,111.0,16.0,23.0,cheshire,2346.0,1095100,466.7945439,0.15282468554045822
2022-02-01,city-of-london,92,65.0,40.0,19.0,134.0,12.0,38.0,49.0,9.0,42.0,7.0,17.0,66.0,2.0,city-of-london,2.6,8600,3307.692308,0.000855276151743879
2022-02-01,cleveland,2344,1375.0,606.0,804.0,438.0,334.0,326.0,440.0,66.0,146.0,42.0,148.0,32.0,55.0,cleveland,597.0,569300,953.60134,0.07330319981214753
2022-02-01,cumbria,1459,363.0,270.0,340.0,211.0,65.0,106.0,142.0,9.0,81.0,6.0,71.0,5.0,17.0,cumbria,6820.0,499800,73.28445748,0.5175567689151745
2022-02-01,derbyshire,3289,1689.0,735.0,716.0,493.0,334.0,281.0,325.0,36.0,168.0,57.0,194.0,52.0,83.0,derbyshire,2625.0,1056000,402.2857143,0.2147103471392809
2022-02-01,devon-and-cornwall,3716,2038.0,576.0,926.0,466.0,196.0,197.0,375.0,25.0,274.0,50.0,193.0,26.0,79.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.5605247389989034
2022-02-01,dorset,1626,1169.0,267.0,452.0,335.0,226.0,187.0,233.0,56.0,64.0,24.0,29.0,25.0,18.0,dorset,2653.0,779900,293.9690916,0.15476890379624028
2022-02-01,durham,2085,1407.0,399.0,718.0,319.0,191.0,239.0,343.0,30.0,106.0,11.0,129.0,15.0,36.0,durham,2232.0,522100,233.9157706,0.2588230175644555
2022-02-01,dyfed-powys,1741,517.0,355.0,359.0,187.0,46.0,82.0,149.0,8.0,136.0,4.0,68.0,8.0,19.0,dyfed-powys,8700.0,516000,59.31034483,0.737109588100446
2022-02-01,essex,5795,1764.0,1153.0,1071.0,904.0,966.0,548.0,679.0,85.0,376.0,117.0,261.0,119.0,104.0,essex,3670.0,1860000,506.8119891,0.2996396171464225
2022-02-01,gloucestershire,1866,740.0,449.0,364.0,295.0,145.0,229.0,194.0,57.0,65.0,19.0,72.0,26.0,24.0,gloucestershire,2650.0,645100,243.4339623,0.19914918987874414
2022-02-01,gwent,1903,792.0,697.0,69.0,241.0,173.0,179.0,173.0,25.0,101.0,15.0,118.0,17.0,29.0,gwent,1555.0,587700,377.9421222,0.11473528920756268
2022-02-01,hampshire,6428,1638.0,1586.0,1175.0,897.0,750.0,682.0,589.0,191.0,334.0,97.0,215.0,97.0,169.0,hampshire,4178.0,1998300,478.2910483,0.3466128102749001
2022-02-01,hertfordshire,2377,1618.0,416.0,552.0,599.0,475.0,280.0,484.0,60.0,230.0,45.0,126.0,85.0,62.0,hertfordshire,1643.0,1198800,729.6409008,0.09293995917057846
2022-02-01,humberside,2925,882.0,764.0,810.0,451.0,267.0,417.0,618.0,132.0,118.0,50.0,221.0,30.0,33.0,humberside,3517.0,935900,266.107478,0.31056843956452024
2022-02-01,kent,6533,1982.0,957.0,1583.0,1055.0,693.0,558.0,957.0,74.0,277.0,113.0,430.0,62.0,109.0,kent,3710.0,1855900,500.2425876,0.3495329554252882
2022-02-01,lancashire,5401,4088.0,715.0,1293.0,905.0,570.0,592.0,600.0,36.0,217.0,71.0,318.0,72.0,93.0,lancashire,3067.0,1235300,402.7714379,0.36122502022979214
2022-02-01,leicestershire,3339,727.0,966.0,804.0,666.0,536.0,401.0,331.0,121.0,235.0,45.0,170.0,54.0,87.0,leicestershire,2538.0,1121900,442.0409771,0.21011326610513337
2022-02-01,lincolnshire,2032,965.0,328.0,449.0,331.0,194.0,258.0,359.0,60.0,92.0,28.0,124.0,5.0,38.0,lincolnshire,5921.0,768400,129.7753758,0.420940452992198
2022-02-01,merseyside,5704,1192.0,1792.0,1226.0,683.0,593.0,619.0,578.0,93.0,991.0,103.0,298.0,182.0,110.0,merseyside,645.0,1423300,2206.666667,0.0710556155780752
2022-02-01,metropolitan,19808,15589.0,4222.0,3967.0,8897.0,8235.0,4333.0,2839.0,1126.0,3660.0,1971.0,863.0,4360.0,408.0,metropolitan,1578.0,1998300,1266.34981,0.5180690009620361
2022-02-01,norfolk,2730,746.0,561.0,528.0,398.0,143.0,158.0,255.0,70.0,157.0,32.0,179.0,28.0,58.0,norfolk,5371.0,916200,170.5827593,0.4052707907749391
2022-02-01,north-wales,2587,1066.0,618.0,576.0,282.0,85.0,136.0,318.0,23.0,120.0,11.0,95.0,13.0,22.0,north-wales,6290.0,687000,109.2209857,0.5997198971764733
2022-02-01,north-yorkshire,1761,1174.0,311.0,432.0,275.0,104.0,139.0,243.0,73.0,124.0,21.0,48.0,25.0,24.0,north-yorkshire,8310.0,818200,98.45968712,0.47827510106537113
2022-02-01,northamptonshire,2322,860.0,345.0,466.0,400.0,372.0,236.0,272.0,20.0,155.0,64.0,201.0,29.0,57.0,northamptonshire,2364.0,785200,332.1489002,0.18687755498913775
2022-02-01,northern-ireland,3815,3265.0,86.0,1146.0,713.0,200.0,262.0,462.0,42.0,525.0,41.0,211.0,9.0,56.0,northern-ireland,13843.0,1903100,137.4774254,0.785287994231907
2022-02-01,northumbria,4749,3159.0,1156.0,1562.0,886.0,513.0,562.0,706.0,150.0,230.0,69.0,279.0,94.0,81.0,northumbria,5553.0,1447800,260.723933,0.5307093398965284
2022-02-01,nottinghamshire,3287,2174.0,670.0,869.0,673.0,523.0,450.0,914.0,105.0,292.0,79.0,209.0,67.0,92.0,nottinghamshire,2160.0,1148500,531.712963,0.17954377611800867
2022-02-01,south-wales,3469,1621.0,1037.0,906.0,560.0,445.0,294.0,636.0,113.0,238.0,42.0,158.0,71.0,58.0,south-wales,2074.0,1317000,635.0048216,0.15083498202663448
2022-02-01,south-yorkshire,4745,1673.0,1187.0,1347.0,892.0,967.0,1016.0,709.0,55.0,304.0,113.0,366.0,92.0,136.0,south-yorkshire,1554.0,1375100,884.8777349,0.1604459760134346
2022-02-01,staffordshire,2690,1584.0,362.0,497.0,406.0,262.0,271.0,330.0,62.0,100.0,37.0,93.0,28.0,40.0,staffordshire,2713.0,1134500,418.1717656,0.1643462862634362
2022-02-01,suffolk,1935,609.0,403.0,389.0,289.0,112.0,144.0,235.0,42.0,110.0,24.0,94.0,42.0,48.0,suffolk,3797.0,760300,200.2370292,0.24849627992237103
2022-02-01,surrey,2292,1214.0,688.0,588.0,546.0,462.0,318.0,279.0,80.0,164.0,30.0,108.0,60.0,52.0,surrey,1663.0,1203100,723.4515935,0.09109219329276642
2022-02-01,sussex,3662,1646.0,901.0,963.0,801.0,475.0,321.0,621.0,108.0,227.0,83.0,221.0,87.0,124.0,sussex,3783.0,1705700,450.8855406,0.2269846812232572
2022-02-01,thames-valley,5882,1382.0,1666.0,1172.0,1217.0,1002.0,608.0,785.0,211.0,468.0,87.0,240.0,231.0,94.0,thames-valley,5742.0,2515100,438.0181122,0.3653251428690471
2022-02-01,warwickshire,1249,494.0,226.0,222.0,276.0,273.0,172.0,171.0,27.0,60.0,26.0,78.0,17.0,48.0,warwickshire,1975.0,596800,302.1772152,0.11150833063543442
2022-02-01,west-mercia,3738,1492.0,754.0,683.0,537.0,481.0,443.0,563.0,51.0,165.0,55.0,159.0,38.0,74.0,west-mercia,7428.0,1299900,175.0,0.5556166535793773
2022-02-01,west-midlands,13179,1668.0,2466.0,2221.0,1875.0,2671.0,1603.0,1270.0,169.0,640.0,621.0,544.0,366.0,504.0,west-midlands,902.0,2919600,3236.807095,0.10606747408451452
2022-02-01,west-yorkshire,10896,1749.0,3010.0,2172.0,1593.0,1251.0,1089.0,1338.0,105.0,721.0,198.0,565.0,231.0,197.0,west-yorkshire,2029.0,2351600,1158.994579,0.24733840066454862
2022-02-01,wiltshire,1365,937.0,293.0,352.0,202.0,152.0,139.0,240.0,57.0,82.0,20.0,63.0,23.0,26.0,wiltshire,3490.0,743800,213.1232092,0.17614053467707777
2022-03-01,avon-and-somerset,5027,2024.0,1691.0,1169.0,953.0,742.0,538.0,749.0,246.0,227.0,154.0,274.0,60.0,58.0,avon-and-somerset,4777.0,1744500,365.1873561,0.3765228688384042
2022-03-01,bedfordshire,1787,1010.0,470.0,380.0,365.0,363.0,237.0,298.0,44.0,168.0,61.0,110.0,40.0,50.0,bedfordshire,1024.0,704800,688.28125,0.07261937630492607
2022-03-01,cambridgeshire,2619,996.0,606.0,560.0,529.0,396.0,299.0,375.0,156.0,159.0,58.0,150.0,71.0,60.0,cambridgeshire,3389.0,894300,263.8831514,0.2716527148580919
2022-03-01,cheshire,3303,1146.0,959.0,577.0,430.0,213.0,252.0,367.0,69.0,118.0,32.0,109.0,23.0,24.0,cheshire,2346.0,1095100,466.7945439,0.17558792729239434
2022-03-01,city-of-london,123,71.0,39.0,20.0,127.0,33.0,13.0,58.0,12.0,47.0,9.0,22.0,110.0,3.0,city-of-london,2.6,8600,3307.692308,0.0010887377321077301
2022-03-01,cleveland,2559,1705.0,625.0,861.0,450.0,354.0,312.0,473.0,75.0,215.0,63.0,171.0,35.0,69.0,cleveland,597.0,569300,953.60134,0.07961634139634416
2022-03-01,cumbria,1739,427.0,406.0,474.0,233.0,75.0,133.0,186.0,14.0,79.0,12.0,84.0,5.0,27.0,cumbria,6820.0,499800,73.28445748,0.6330210301512529
2022-03-01,derbyshire,3649,2095.0,876.0,757.0,552.0,402.0,310.0,334.0,49.0,183.0,57.0,197.0,71.0,66.0,derbyshire,2625.0,1056000,402.2857143,0.23687432996748975
2022-03-01,devon-and-cornwall,3963,2176.0,601.0,987.0,509.0,252.0,247.0,359.0,29.0,375.0,43.0,209.0,32.0,120.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6059198819350505
2022-03-01,dorset,1825,1337.0,325.0,505.0,359.0,328.0,259.0,279.0,84.0,72.0,31.0,51.0,15.0,33.0,dorset,2653.0,779900,293.9690916,0.17679285710890572
2022-03-01,durham,2199,1650.0,513.0,882.0,362.0,237.0,278.0,433.0,35.0,145.0,13.0,158.0,22.0,37.0,durham,2232.0,522100,233.9157706,0.2883428346123146
2022-03-01,dyfed-powys,1867,430.0,468.0,393.0,208.0,52.0,111.0,155.0,12.0,138.0,9.0,58.0,15.0,17.0,dyfed-powys,8700.0,516000,59.31034483,0.7970227367049147
2022-03-01,essex,6930,2180.0,1487.0,1413.0,1116.0,1185.0,597.0,882.0,129.0,510.0,108.0,321.0,119.0,122.0,essex,3670.0,1860000,506.8119891,0.3640529340801579
2022-03-01,gloucestershire,2590,966.0,682.0,438.0,393.0,162.0,299.0,220.0,54.0,128.0,29.0,115.0,50.0,32.0,gloucestershire,2650.0,645100,243.4339623,0.2709793421143504
2022-03-01,gwent,2076,1021.0,857.0,67.0,330.0,214.0,154.0,203.0,14.0,89.0,22.0,116.0,26.0,28.0,gwent,1555.0,587700,377.9421222,0.12428468521873705
2022-03-01,hampshire,7148,1866.0,1816.0,1306.0,1036.0,808.0,713.0,731.0,175.0,396.0,95.0,251.0,99.0,187.0,hampshire,4178.0,1998300,478.2910483,0.3851302021844946
2022-03-01,hertfordshire,2632,1903.0,438.0,611.0,761.0,637.0,269.0,538.0,79.0,258.0,48.0,137.0,132.0,68.0,hertfordshire,1643.0,1198800,729.6409008,0.10408553007326504
2022-03-01,humberside,3354,1140.0,957.0,990.0,548.0,298.0,419.0,666.0,177.0,128.0,45.0,236.0,20.0,41.0,humberside,3517.0,935900,266.107478,0.35763834995123367
2022-03-01,kent,7298,2242.0,1103.0,1738.0,1176.0,854.0,607.0,1017.0,89.0,375.0,106.0,493.0,98.0,114.0,kent,3710.0,1855900,500.2425876,0.39133736118581264
2022-03-01,lancashire,6000,5030.0,908.0,1488.0,1018.0,614.0,652.0,718.0,69.0,262.0,103.0,323.0,103.0,117.0,lancashire,3067.0,1235300,402.7714379,0.4047151826305478
2022-03-01,leicestershire,3854,887.0,1153.0,938.0,829.0,649.0,482.0,347.0,143.0,302.0,72.0,197.0,66.0,100.0,leicestershire,2538.0,1121900,442.0409771,0.24510851561893465
2022-03-01,lincolnshire,2174,1101.0,418.0,564.0,363.0,196.0,270.0,401.0,55.0,106.0,35.0,135.0,17.0,47.0,lincolnshire,5921.0,768400,129.7753758,0.4634634139857643
2022-03-01,merseyside,6460,1414.0,2261.0,1386.0,824.0,713.0,537.0,684.0,151.0,1214.0,113.0,322.0,254.0,143.0,merseyside,645.0,1423300,2206.666667,0.08050208396396404
2022-03-01,metropolitan,22116,35180.0,5011.0,4480.0,9823.0,9263.0,4602.0,3140.0,1399.0,3951.0,2073.0,1030.0,5252.0,472.0,metropolitan,1578.0,1998300,1266.34981,0.5799200817204636
2022-03-01,norfolk,3002,753.0,657.0,614.0,447.0,160.0,157.0,312.0,63.0,181.0,33.0,212.0,42.0,56.0,norfolk,5371.0,916200,170.5827593,0.4501080431108556
2022-03-01,north-wales,2913,1337.0,720.0,612.0,322.0,93.0,164.0,363.0,21.0,159.0,13.0,102.0,21.0,23.0,north-wales,6290.0,687000,109.2209857,0.6726474734010826
2022-03-01,north-yorkshire,1995,1500.0,370.0,448.0,341.0,125.0,164.0,247.0,78.0,114.0,22.0,68.0,32.0,29.0,north-yorkshire,8310.0,818200,98.45968712,0.5344040319868897
2022-03-01,northamptonshire,2684,1078.0,418.0,518.0,469.0,371.0,208.0,300.0,39.0,181.0,63.0,109.0,23.0,57.0,northamptonshire,2364.0,785200,332.1489002,0.2101616080293666
2022-03-01,northern-ireland,4592,4197.0,96.0,1459.0,890.0,227.0,351.0,492.0,49.0,708.0,37.0,268.0,30.0,100.0,northern-ireland,13843.0,1903100,137.4774254,0.9656229782244382
2022-03-01,northumbria,5101,3635.0,1446.0,1609.0,1119.0,629.0,580.0,788.0,139.0,246.0,77.0,321.0,88.0,93.0,northumbria,5553.0,1447800,260.723933,0.5689649723581832
2022-03-01,nottinghamshire,3428,2662.0,784.0,1067.0,761.0,587.0,483.0,886.0,101.0,305.0,124.0,343.0,94.0,117.0,nottinghamshire,2160.0,1148500,531.712963,0.19541608730595514
2022-03-01,south-wales,3751,1779.0,1177.0,1021.0,672.0,560.0,371.0,662.0,131.0,237.0,40.0,206.0,79.0,57.0,south-wales,2074.0,1317000,635.0048216,0.1663704858776458
2022-03-01,south-yorkshire,5416,2034.0,1451.0,1619.0,1002.0,1178.0,1044.0,768.0,93.0,328.0,178.0,395.0,100.0,145.0,south-yorkshire,1554.0,1375100,884.8777349,0.18347575893188633
2022-03-01,staffordshire,3071,1995.0,368.0,591.0,469.0,369.0,302.0,403.0,58.0,94.0,58.0,107.0,36.0,49.0,staffordshire,2713.0,1134500,418.1717656,0.18903913567485386
2022-03-01,suffolk,2145,727.0,469.0,428.0,408.0,144.0,172.0,256.0,39.0,98.0,28.0,103.0,46.0,60.0,suffolk,3797.0,760300,200.2370292,0.27719002844652685
2022-03-01,surrey,2570,1355.0,722.0,629.0,666.0,511.0,328.0,312.0,96.0,170.0,35.0,133.0,53.0,38.0,surrey,1663.0,1203100,723.4515935,0.10101802096081032
2022-03-01,sussex,4271,1863.0,1261.0,1181.0,954.0,460.0,342.0,788.0,161.0,248.0,67.0,185.0,109.0,125.0,sussex,3783.0,1705700,450.8855406,0.26532861261443336
2022-03-01,thames-valley,6839,1537.0,2077.0,1455.0,1433.0,1259.0,609.0,904.0,357.0,471.0,97.0,301.0,243.0,97.0,thames-valley,5742.0,2515100,438.0181122,0.426577079064208
2022-03-01,warwickshire,1501,855.0,250.0,327.0,311.0,379.0,193.0,177.0,43.0,81.0,25.0,81.0,20.0,38.0,warwickshire,1975.0,596800,302.1772152,0.13784284043203177
2022-03-01,west-mercia,4127,1834.0,899.0,762.0,663.0,432.0,390.0,636.0,55.0,183.0,52.0,158.0,40.0,77.0,west-mercia,7428.0,1299900,175.0,0.6070703044230199
2022-03-01,west-midlands,14002,1868.0,2752.0,2527.0,2168.0,3020.0,1823.0,1425.0,185.0,693.0,684.0,544.0,342.0,564.0,west-midlands,902.0,2919600,3236.807095,0.11459488444994674
2022-03-01,west-yorkshire,12504,2411.0,3721.0,2512.0,1923.0,1344.0,1128.0,1522.0,166.0,759.0,238.0,685.0,246.0,254.0,west-yorkshire,2029.0,2351600,1158.994579,0.2827614357812269
2022-03-01,wiltshire,1555,1177.0,359.0,442.0,299.0,166.0,153.0,224.0,44.0,88.0,33.0,66.0,19.0,37.0,wiltshire,3490.0,743800,213.1232092,0.2042224583036832
2022-04-01,avon-and-somerset,4892,2093.0,1729.0,1264.0,988.0,731.0,551.0,788.0,223.0,204.0,139.0,203.0,68.0,72.0,avon-and-somerset,4777.0,1744500,365.1873561,0.3738977533316719
2022-04-01,bedfordshire,1653,970.0,432.0,439.0,366.0,361.0,187.0,249.0,64.0,134.0,47.0,75.0,30.0,38.0,bedfordshire,1024.0,704800,688.28125,0.06885582046461582
2022-04-01,cambridgeshire,2278,1085.0,653.0,596.0,510.0,383.0,265.0,350.0,179.0,159.0,45.0,146.0,57.0,64.0,cambridgeshire,3389.0,894300,263.8831514,0.2476216034675517
2022-04-01,cheshire,3036,1330.0,901.0,588.0,390.0,224.0,227.0,318.0,101.0,109.0,29.0,112.0,19.0,33.0,cheshire,2346.0,1095100,466.7945439,0.16412904783755783
2022-04-01,city-of-london,110,72.0,45.0,31.0,89.0,24.0,25.0,57.0,16.0,50.0,5.0,14.0,108.0,8.0,city-of-london,2.6,8600,3307.692308,0.0010483424165929997
2022-04-01,cleveland,2770,1643.0,669.0,932.0,434.0,415.0,405.0,572.0,74.0,168.0,63.0,193.0,39.0,56.0,cleveland,597.0,569300,953.60134,0.08638992216419777
2022-04-01,cumbria,1666,423.0,403.0,489.0,245.0,68.0,132.0,158.0,14.0,68.0,10.0,52.0,5.0,22.0,cumbria,6820.0,499800,73.28445748,0.6140703670495555
2022-04-01,derbyshire,3393,2287.0,816.0,791.0,555.0,381.0,239.0,305.0,64.0,205.0,57.0,150.0,85.0,81.0,derbyshire,2625.0,1056000,402.2857143,0.2244154428717795
2022-04-01,devon-and-cornwall,3848,2376.0,615.0,1093.0,544.0,285.0,294.0,414.0,56.0,279.0,53.0,200.0,44.0,132.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6060334603847257
2022-04-01,dorset,1723,1706.0,285.0,511.0,384.0,337.0,244.0,288.0,65.0,78.0,22.0,50.0,17.0,28.0,dorset,2653.0,779900,293.9690916,0.17076107804565777
2022-04-01,durham,1997,1821.0,453.0,855.0,353.0,212.0,269.0,412.0,30.0,124.0,14.0,147.0,15.0,46.0,durham,2232.0,522100,233.9157706,0.2672418392919033
2022-04-01,dyfed-powys,1869,417.0,491.0,443.0,251.0,45.0,103.0,145.0,17.0,165.0,6.0,67.0,28.0,23.0,dyfed-powys,8700.0,516000,59.31034483,0.8213956938668153
2022-04-01,essex,6146,2446.0,1406.0,1273.0,949.0,955.0,567.0,696.0,158.0,349.0,118.0,261.0,78.0,128.0,essex,3670.0,1860000,506.8119891,0.3207245852419841
2022-04-01,gloucestershire,2108,888.0,621.0,478.0,355.0,156.0,294.0,258.0,60.0,86.0,26.0,103.0,24.0,28.0,gloucestershire,2650.0,645100,243.4339623,0.23335748710607487
2022-04-01,gwent,1970,1174.0,879.0,93.0,315.0,193.0,151.0,227.0,20.0,119.0,32.0,130.0,17.0,20.0,gwent,1555.0,587700,377.9421222,0.12075507856867296
2022-04-01,hampshire,6544,2104.0,1803.0,1302.0,968.0,827.0,626.0,709.0,232.0,375.0,87.0,201.0,124.0,162.0,hampshire,4178.0,1998300,478.2910483,0.35837604160867387
2022-04-01,hertfordshire,2432,1963.0,444.0,635.0,662.0,566.0,277.0,540.0,74.0,216.0,55.0,116.0,84.0,67.0,hertfordshire,1643.0,1198800,729.6409008,0.09745613185325681
2022-04-01,humberside,3174,1388.0,927.0,931.0,543.0,266.0,450.0,650.0,179.0,115.0,52.0,231.0,26.0,32.0,humberside,3517.0,935900,266.107478,0.3409289439967642
2022-04-01,kent,6989,2539.0,1072.0,1797.0,1173.0,776.0,642.0,993.0,98.0,328.0,103.0,431.0,93.0,110.0,kent,3710.0,1855900,500.2425876,0.3804071156380521
